CRN,M Start Time,M End Time,T Start Time,T End Time,W Start Time,W End Time,R Start Time,R End Time,F Start Time,F End Time,Course Code
50453,,,690,710,,,690,710,,,SOC 104
50453,,,600,680,,,600,680,,,SOC 104
50454,,,,,,,790,840,,,SOC 106
50454,600,710,,,600,710,,,,,SOC 106
50455,600,710,,,600,710,,,,,SOC 106
50455,,,,,,,850,900,,,SOC 106
53247,,,820,900,,,820,900,,,SOC 118
53499,,,1000,1080,,,1000,1080,,,SOC 122
50456,,,910,990,,,910,990,,,SOC 125
50457,,,1180,1200,,,1180,1200,,,SOC 126
50457,,,1090,1170,,,1090,1170,,,SOC 126
50458,,,,,,,,,,,SOC 130
50458,,,730,810,,,730,810,,,SOC 130
53251,940,960,,,940,960,,,,,SOC 132
53251,850,930,,,850,930,,,,,SOC 132
53594,480,560,,,480,560,,,,,SOC 135
53594,570,590,,,570,590,,,,,SOC 135
53252,,,940,960,,,940,960,,,SOC 139
53252,,,850,930,,,850,930,,,SOC 139
50460,940,960,,,940,960,,,,,SOC 140
50460,850,930,,,850,930,,,,,SOC 140
50461,,,,,,,,,,,SOC 141
50461,940,960,,,940,960,,,,,SOC 141
50461,850,930,,,850,930,,,,,SOC 141
50465,1060,1080,,,1060,1080,,,,,SOC 150
50465,970,1050,,,970,1050,,,,,SOC 150
50466,850,930,,,850,930,,,,,SOC 151
50466,940,960,,,940,960,,,,,SOC 151
50467,940,960,,,940,960,,,,,SOC 155
50467,850,930,,,850,930,,,,,SOC 155
50471,,,810,900,,,810,900,,,SOC 162
53253,820,840,,,820,840,,,,,SOC 180A
53253,730,810,,,730,810,,,,,SOC 180A
50472,630,650,,,630,650,,,,,SOC 185
50472,600,620,,,600,620,,,,,SOC 185
53254,,,850,960,,,850,960,,,SOC 188
@,,,,,,,,,,,SOC 192
@,,,,,,,,,,,SOC 197T
@,,,,,,,,,,,SOC 198
@,,,,,,,,,,,SOC 199
50589,,,540,710,,,,,,,SOC 201
53255,,,730,900,,,,,,,SOC 207A
53257,,,,,910,1080,,,,,SOC 225
53256,,,,,730,900,,,,,SOC 242A
50590,1320,780,,,,,,,,,SOC 292A
50591,790,900,,,,,,,,,SOC 293
@,,,,,,,,,,,SOC 298
@,,,,,,,,,,,SOC 299
51085,730,780,,,730,780,,,730,780,SSC 010
@,,,,,,,,,,,SSC 092
51100,730,780,,,730,780,,,730,780,SSC 100
51100,,,540,710,,,,,,,SSC 100
51101,,,790,960,,,,,,,SSC 100
51101,730,780,,,730,780,,,730,780,SSC 100
51102,730,780,,,730,780,,,730,780,SSC 100
51102,,,,,790,960,,,,,SSC 100
51103,730,780,,,730,780,,,730,780,SSC 100
51103,,,,,,,790,960,,,SSC 100
51104,,,,,,,540,710,,,SSC 100
51104,730,780,,,730,780,,,730,780,SSC 100
51105,,,,,540,710,,,,,SSC 100
51105,730,780,,,730,780,,,730,780,SSC 100
51106,600,650,,,600,650,,,600,650,SSC 107
51106,,,,,,,,,790,840,SSC 107
51106,850,1020,,,,,,,,,SSC 107
@,,,,,,,,,,,SSC 192
@,,,,,,,,,,,SSC 198
@,,,600,710,,,600,710,,,SSC 198
51147,960,1140,,,,,,,,,SSC 211
@,,,,,,,,,,,SSC 290
@,,,,,910,960,,,,,SSC 290
@,,,,,,,790,840,,,SSC 290
@,,,,,790,840,,,,,SSC 290
@,,,,,,,,,,,SSC 298
@,,,,,,,,,,,SSC 299
@,,,,,,,,,,,SSC 396
50631,660,710,660,710,660,710,660,710,660,710,SPA 001
50632,730,780,730,780,730,780,730,780,730,780,SPA 001
50633,600,650,600,650,600,650,600,650,600,650,SPA 001
50634,480,530,480,530,480,530,480,530,480,530,SPA 001
50635,540,590,540,590,540,590,540,590,540,590,SPA 001
50636,790,840,790,840,790,840,790,840,790,840,SPA 001
50637,480,530,480,530,480,530,480,530,480,530,SPA 001
50638,,,820,900,,,820,900,,,SPA 001Y
50638,,,,,,,,,,,SPA 001Y
50638,,,,,,,,,,,SPA 001Y
50639,,,540,620,,,540,620,,,SPA 001Y
50639,,,,,,,,,,,SPA 001Y
50639,,,,,,,,,,,SPA 001Y
50640,,,,,,,,,,,SPA 001Y
50640,,,,,,,,,,,SPA 001Y
50640,,,630,710,,,630,710,,,SPA 001Y
50641,850,900,850,900,850,900,850,900,850,900,SPA 002
50642,540,590,540,590,540,590,540,590,540,590,SPA 002
50643,480,530,480,530,480,530,480,530,480,530,SPA 002
50644,730,780,730,780,730,780,730,780,730,780,SPA 002
50645,600,650,600,650,600,650,600,650,600,650,SPA 002
50646,790,840,790,840,790,840,790,840,790,840,SPA 002
53705,970,1020,,,,,,,,,SPA 002V
53705,,,,,,,,,,,SPA 002V
53705,,,,,,,,,,,SPA 002V
50647,540,590,540,590,540,590,540,590,540,590,SPA 003
50648,850,900,850,900,850,900,850,900,850,900,SPA 003
50649,480,530,480,530,480,530,480,530,480,530,SPA 003
50650,850,900,850,900,850,900,850,900,850,900,SPA 003
50651,790,840,790,840,790,840,790,840,790,840,SPA 003
50652,600,650,600,650,600,650,600,650,600,650,SPA 003
50653,910,960,910,960,910,960,910,960,910,960,SPA 003
50655,540,590,540,590,540,590,540,590,540,590,SPA 021
50656,850,900,850,900,850,900,850,900,850,900,SPA 021
50657,910,960,910,960,910,960,910,960,910,960,SPA 021
50661,540,590,540,590,540,590,540,590,540,590,SPA 022
50662,850,900,850,900,850,900,850,900,850,900,SPA 022
50663,910,960,910,960,910,960,910,960,910,960,SPA 022
50665,540,590,,,540,590,,,,,SPA 023
50665,,,,,,,,,540,590,SPA 023
50666,850,900,,,850,900,,,,,SPA 023
50666,,,,,,,,,850,900,SPA 023
50667,,,,,,,,,790,840,SPA 023
50667,790,840,,,790,840,,,,,SPA 023
50669,,,,,,,,,540,590,SPA 024
50669,540,590,,,540,590,,,,,SPA 024
50670,,,,,,,,,600,650,SPA 024
50670,600,650,,,600,650,,,,,SPA 024
50671,730,780,,,730,780,,,,,SPA 024
50671,,,,,,,,,730,780,SPA 024
50673,,,,,,,,,,,SPA 031
50673,540,590,,,540,590,,,540,590,SPA 031
50674,,,,,,,,,,,SPA 031
50674,660,710,,,660,710,,,660,710,SPA 031
50675,,,,,,,,,,,SPA 031
50675,600,650,,,600,650,,,600,650,SPA 031
50676,,,,,,,,,,,SPA 031
50676,790,840,,,790,840,,,790,840,SPA 031
53182,,,,,,,,,,,SPA 031
53182,730,780,,,730,780,,,730,780,SPA 031
@,,,,,,,,,,,SPA 098
@,,,,,,,,,,,SPA 099
50696,,,820,900,,,820,900,,,SPA 100
50696,,,,,,,,,,,SPA 100
50697,540,590,,,540,590,,,540,590,SPA 100
50697,,,,,,,,,,,SPA 100
52989,730,780,,,730,780,,,730,780,SPA 115
52989,,,,,,,,,,,SPA 115
52990,,,730,810,,,730,810,,,SPA 117
52990,,,,,,,,,,,SPA 117
50701,,,540,620,,,540,620,,,SPA 118
50702,660,710,,,660,710,,,660,710,SPA 130
52986,790,840,,,790,840,,,790,840,SPA 134A
53621,,,730,810,,,730,810,,,SPA 142
52997,,,630,710,,,630,710,,,SPA 150N
52997,,,,,,,,,,,SPA 150N
52998,,,820,900,,,820,900,,,SPA 151
52998,,,,,,,,,,,SPA 151
53006,,,910,990,,,910,990,,,SPA 153
50710,790,840,,,790,840,,,790,840,SPA 169
50711,910,960,,,910,960,,,910,960,SPA 170
50713,,,1030,1080,,,,,,,SPA 174
50713,,,730,810,,,730,810,,,SPA 174
50714,,,1090,1140,,,,,,,SPA 174
50714,,,730,810,,,730,810,,,SPA 174
50715,,,730,810,,,730,810,,,SPA 174
50715,,,,,,,1030,1080,,,SPA 174
50716,,,730,810,,,730,810,,,SPA 174
50716,,,,,,,1090,1140,,,SPA 174
@,,,,,,,,,,,SPA 192I
@,,,,,,,,,,,SPA 194H
@,,,,,,,,,,,SPA 197T
@,,,,,,,,,,,SPA 197TC
@,,,,,,,,,,,SPA 198
@,,,,,,,,,,,SPA 199
53636,,,970,1140,,,,,,,SPA 215
52987,,,,,970,1140,,,,,SPA 232
53003,,,,,,,970,1140,,,SPA 274
@,,,,,,,,,,,SPA 298
@,,,,,,,,,,,SPA 299
50816,,,,,,,,,,,SPA 390
50816,,,,,,,,,,,SPA 390
@,,,,,,,,,,,SPA 396
@,,,,,,,,,,,SPA 396
@,,,,,,,,,,,SPA 396
51228,660,710,,,660,710,,,660,710,STA 010
51228,,,,,,,910,960,,,STA 010
51231,,,480,530,,,,,,,STA 013
51231,790,840,,,790,840,,,790,840,STA 013
51232,,,540,590,,,,,,,STA 013
51232,790,840,,,790,840,,,790,840,STA 013
51233,,,600,650,,,,,,,STA 013
51233,790,840,,,790,840,,,790,840,STA 013
51234,790,840,,,790,840,,,790,840,STA 013
51234,,,660,710,,,,,,,STA 013
51235,540,590,,,540,590,,,540,590,STA 013
51235,,,,,,,480,530,,,STA 013
51236,,,,,,,540,590,,,STA 013
51236,540,590,,,540,590,,,540,590,STA 013
51237,540,590,,,540,590,,,540,590,STA 013
51237,,,,,,,600,650,,,STA 013
51238,,,,,,,660,710,,,STA 013
51238,540,590,,,540,590,,,540,590,STA 013
51239,540,590,,,540,590,,,540,590,STA 013
51239,,,,,,,730,780,,,STA 013
51240,540,590,,,540,590,,,540,590,STA 013
51240,,,,,,,790,840,,,STA 013
51241,540,590,,,540,590,,,540,590,STA 013
51241,,,,,,,850,900,,,STA 013
51242,540,590,,,540,590,,,540,590,STA 013
51242,,,,,,,910,960,,,STA 013
51243,,,480,530,,,,,,,STA 013
51243,970,1020,,,970,1020,,,970,1020,STA 013
51244,,,540,590,,,,,,,STA 013
51244,970,1020,,,970,1020,,,970,1020,STA 013
51245,,,600,650,,,,,,,STA 013
51245,970,1020,,,970,1020,,,970,1020,STA 013
51246,,,660,710,,,,,,,STA 013
51246,970,1020,,,970,1020,,,970,1020,STA 013
51247,,,730,780,,,,,,,STA 013
51247,970,1020,,,970,1020,,,970,1020,STA 013
51248,,,790,840,,,,,,,STA 013
51248,970,1020,,,970,1020,,,970,1020,STA 013
51249,,,850,900,,,,,,,STA 013
51249,970,1020,,,970,1020,,,970,1020,STA 013
51250,,,910,960,,,,,,,STA 013
51250,970,1020,,,970,1020,,,970,1020,STA 013
51251,660,710,,,660,710,,,660,710,STA 032
51251,,,,,,,730,780,,,STA 032
51252,,,,,,,850,900,,,STA 032
51252,660,710,,,660,710,,,660,710,STA 032
@,,,,,,,,,,,STA 098
@,,,,,,,,,,,STA 099
51257,480,530,,,480,530,,,480,530,STA 100
51257,,,480,530,,,,,,,STA 100
51258,480,530,,,480,530,,,480,530,STA 100
51258,,,540,590,,,,,,,STA 100
51259,480,530,,,480,530,,,480,530,STA 100
51259,,,600,650,,,,,,,STA 100
51260,480,530,,,480,530,,,480,530,STA 100
51260,,,660,710,,,,,,,STA 100
51261,480,530,,,480,530,,,480,530,STA 100
51261,,,730,780,,,,,,,STA 100
51262,480,530,,,480,530,,,480,530,STA 100
51262,,,790,840,,,,,,,STA 100
51263,480,530,,,480,530,,,480,530,STA 100
51263,,,850,900,,,,,,,STA 100
51264,,,,,,,480,530,,,STA 100
51264,970,1020,,,970,1020,,,970,1020,STA 100
51265,,,,,,,540,590,,,STA 100
51265,970,1020,,,970,1020,,,970,1020,STA 100
51266,,,,,,,600,650,,,STA 100
51266,970,1020,,,970,1020,,,970,1020,STA 100
51267,,,,,,,660,710,,,STA 100
51267,970,1020,,,970,1020,,,970,1020,STA 100
51268,970,1020,,,970,1020,,,970,1020,STA 100
51268,,,,,,,730,780,,,STA 100
51269,970,1020,,,970,1020,,,970,1020,STA 100
51269,,,,,,,790,840,,,STA 100
51270,970,1020,,,970,1020,,,970,1020,STA 100
51270,,,,,,,850,900,,,STA 100
51271,910,960,,,910,960,,,910,960,STA 100
51271,,,,,,,730,780,,,STA 100
51272,910,960,,,910,960,,,910,960,STA 100
51272,,,,,,,790,840,,,STA 100
51273,910,960,,,910,960,,,910,960,STA 100
51273,,,,,,,850,900,,,STA 100
51274,,,,,,,910,960,,,STA 100
51274,910,960,,,910,960,,,910,960,STA 100
51275,,,,,,,970,1020,,,STA 100
51275,910,960,,,910,960,,,910,960,STA 100
51276,910,960,,,910,960,,,910,960,STA 100
51276,,,,,,,1030,1080,,,STA 100
51277,910,960,,,910,960,,,910,960,STA 100
51277,,,,,,,1090,1140,,,STA 100
51278,,,850,900,,,,,,,STA 103
51278,600,650,,,600,650,,,600,650,STA 103
51279,,,910,960,,,,,,,STA 103
51279,600,650,,,600,650,,,600,650,STA 103
51280,600,650,,,600,650,,,600,650,STA 103
51280,,,970,1020,,,,,,,STA 103
51281,850,900,,,850,900,,,850,900,STA 103
